1.267027258872985840e-01,-3.229139745235443115e-02,8.669906109571456909e-02,-5.873621255159378052e-02,1.534305978566408157e-03,-1.831016838550567627e-01,2.689216136932373047e-01,6.424365192651748657e-02,-8.986040949821472168e-02,1.128338649868965149e-01,-1.103032156825065613e-01,-1.235497221350669861e-01,-3.175477683544158936e-02,5.981853231787681580e-02,2.423336505889892578e-01,2.147777751088142395e-02,-9.121339023113250732e-02,-1.891085952520370483e-01,-8.612671494483947754e-02,6.966620683670043945e-02,3.183078020811080933e-02,-4.358407109975814819e-02,-1.013575643301010132e-01,-2.456094622611999512e-01,-1.249904036521911621e-01,-1.463436633348464966e-01,3.996194526553153992e-02,-1.398465484380722046e-01,-4.525431990623474121e-02,1.061813831329345703e-01,3.217600658535957336e-02,-3.007194958627223969e-02
1.757323183119297028e-02,3.072866201400756836e-01,-2.327681332826614380e-02,6.772041320800781250e-02,1.276730448007583618e-01,2.414093166589736938e-02,-7.004103064537048340e-02,9.512697160243988037e-02,-3.842927217483520508e-01,-1.802264600992202759e-01,-5.938294902443885803e-02,1.389181166887283325e-01,5.827442184090614319e-02,-1.058711903169751167e-03,-2.455382198095321655e-01,-1.203782111406326294e-01,-9.556286036968231201e-02,1.871629953384399414e-01,4.791011288762092590e-02,-8.905711770057678223e-02,-4.552240297198295593e-02,-9.862591978162527084e-04,7.462163269519805908e-02,6.214825436472892761e-03,7.037543505430221558e-02,2.615525573492050171e-02,-1.355166733264923096e-01,1.754417866468429565e-01,-3.223847970366477966e-02,3.908113762736320496e-02,1.067435294389724731e-01,-3.997444175183773041e-03
-2.720227465033531189e-02,1.500496417284011841e-01,2.538723349571228027e-01,4.086310509592294693e-03,1.832440681755542755e-02,-5.250144749879837036e-02,3.275228440761566162e-01,5.321488529443740845e-02,1.736967861652374268e-01,5.372811481356620789e-02,1.513197571039199829e-01,-1.564399749040603638e-01,-3.411113470792770386e-02,-7.915264368057250977e-02,1.756099462509155273e-01,1.843004375696182251e-01,1.950880587100982666e-01,8.495665341615676880e-02,-1.208426430821418762e-01,2.650880441069602966e-02,1.652566939592361450e-01,7.663866039365530014e-03,-1.163719594478607178e-01,-5.669194832444190979e-02,-4.244496300816535950e-02,-1.681111156940460205e-01,2.427634298801422119e-01,1.116522699594497681e-01,-6.645966321229934692e-02,-2.455531209707260132e-01,2.663265466690063477e-01,-1.593111157417297363e-01
2.631244957447052002e-01,1.773137971758842468e-02,1.667912155389785767e-01,-2.185351699590682983e-01,2.162409722805023193e-01,1.847784668207168579e-01,-8.870851248502731323e-03,-7.861824333667755127e-02,2.531476691365242004e-02,2.004911899566650391e-01,1.374417692422866821e-01,-2.044711410999298096e-01,-1.251287460327148438e-01,-1.588966324925422668e-02,1.693747378885746002e-02,-3.678704425692558289e-02,-1.665679179131984711e-02,-8.371237665414810181e-02,-1.553044915199279785e-01,-6.846991181373596191e-02,1.255498640239238739e-02,-2.162141948938369751e-01,1.966606378555297852e-01,-8.977168798446655273e-02,-1.023935079574584961e-01,2.368715591728687286e-03,1.980439871549606323e-01,-2.512573823332786560e-02,5.500344187021255493e-02,7.718420773744583130e-02,1.376157104969024658e-01,1.656784862279891968e-01
-1.555799320340156555e-02,1.206670328974723816e-01,2.507292106747627258e-02,-5.839952081441879272e-02,2.236378192901611328e-01,-2.594749629497528076e-01,2.167580723762512207e-01,1.119131669402122498e-01,1.364301890134811401e-01,9.636731445789337158e-02,1.205624788999557495e-01,-2.750093638896942139e-01,-2.634430527687072754e-01,-6.710180640220642090e-02,2.204633057117462158e-01,1.402757018804550171e-01,6.449881196022033691e-02,-1.062670648097991943e-01,-2.043960988521575928e-01,1.788156665861606598e-02,9.469125419855117798e-03,2.993389964103698730e-01,-1.399866193532943726e-01,-3.144031018018722534e-02,1.883623600006103516e-01,-8.084437251091003418e-02,3.677697479724884033e-02,-1.669393479824066162e-02,-1.361427605152130127e-01,-3.530217334628105164e-02,-6.888548284769058228e-02,8.466058224439620972e-02
-1.342471539974212646e-01,-1.571294963359832764e-01,-5.279299616813659668e-02,-1.599283665418624878e-01,1.470887959003448486e-01,3.546142205595970154e-02,1.065202131867408752e-01,2.080055177211761475e-01,2.467547170817852020e-02,-1.170570701360702515e-01,-2.620374858379364014e-01,2.300131469964981079e-01,1.296454817056655884e-01,-1.076549366116523743e-01,7.313894107937812805e-03,-2.486450374126434326e-01,-8.166856318712234497e-02,-5.916005745530128479e-02,-1.621739193797111511e-02,-5.620896443724632263e-02,-1.715732067823410034e-01,-5.438458919525146484e-02,-1.652836352586746216e-01,-1.315841674804687500e-01,3.274177014827728271e-02,1.257068216800689697e-01,2.263507694005966187e-01,1.104308068752288818e-01,1.485674232244491577e-01,-3.674122318625450134e-02,-1.185818538069725037e-01,1.010485552251338959e-02
-1.161887720227241516e-01,2.973145246505737305e-01,5.715965852141380310e-02,-6.430626660585403442e-02,-1.788369268178939819e-01,4.922385886311531067e-02,-4.299153387546539307e-02,2.724455483257770538e-02,2.210401445627212524e-01,-8.115737885236740112e-02,-4.809460416436195374e-02,4.927204176783561707e-02,4.370066225528717041e-01,1.822863072156906128e-01,-1.495268046855926514e-01,-2.599466592073440552e-02,1.491218525916337967e-02,8.705783635377883911e-02,3.463921323418617249e-02,2.801761962473392487e-02,-8.645223081111907959e-02,2.050380259752273560e-01,-4.892288893461227417e-02,6.996227055788040161e-02,1.275134384632110596e-01,-1.010572258383035660e-02,-2.302085459232330322e-01,2.907454073429107666e-01,1.230012997984886169e-02,-1.542368531227111816e-02,-7.767947018146514893e-02,1.295402497053146362e-01
-5.621107667684555054e-02,2.355952411890029907e-01,-1.976925730705261230e-01,9.543255716562271118e-02,5.474190413951873779e-02,-9.922993928194046021e-02,1.563702672719955444e-01,3.562052175402641296e-02,9.717022627592086792e-02,-1.249425560235977173e-01,-2.178088389337062836e-02,1.287724077701568604e-01,9.759099036455154419e-02,-1.620455831289291382e-02,-1.642008572816848755e-01,-5.474266037344932556e-02,-9.667284041643142700e-02,8.252156525850296021e-02,1.996962912380695343e-02,-1.515680998563766479e-01,1.300893127918243408e-01,1.175559088587760925e-01,-5.799899995326995850e-02,-3.000235557556152344e-02,1.279619187116622925e-01,-1.275627315044403076e-01,-1.596973687410354614e-01,2.659324407577514648e-01,2.851624190807342529e-01,-1.911211609840393066e-01,3.761521354317665100e-02,1.337937116622924805e-01
-4.538361728191375732e-02,-2.298349887132644653e-02,-2.607889771461486816e-01,-3.105021715164184570e-01,9.721718728542327881e-02,7.869727909564971924e-02,2.202521264553070068e-01,5.940202251076698303e-02,5.045084357261657715e-01,-6.744922697544097900e-02,-1.663777530193328857e-01,-1.133227497339248657e-01,1.424788087606430054e-01,1.050624847412109375e-01,-3.044562935829162598e-01,3.570079058408737183e-02,3.874776884913444519e-02,8.739017695188522339e-02,1.695415973663330078e-01,-1.320986300706863403e-01,-7.091254740953445435e-02,2.578349411487579346e-01,-3.385942876338958740e-01,2.070851027965545654e-01,-1.791369915008544922e-02,5.048197507858276367e-02,-7.284929603338241577e-02,5.575234070420265198e-02,-1.635561287403106689e-01,1.327476799488067627e-01,2.646841704845428467e-01,3.452550470829010010e-01
-1.784733869135379791e-02,8.092103898525238037e-02,-1.696585714817047119e-01,3.767588734626770020e-02,1.762075871229171753e-01,-3.990909159183502197e-01,-1.754722148180007935e-01,-2.487184256315231323e-01,-1.781531721353530884e-01,8.351299911737442017e-02,1.346653234213590622e-02,-1.520312279462814331e-01,-1.511300206184387207e-01,-3.521313518285751343e-02,3.214932605624198914e-02,-1.166887134313583374e-01,-1.283314526081085205e-01,1.264271419495344162e-02,-9.304746985435485840e-02,6.898483633995056152e-02,-1.104949042201042175e-01,1.675722301006317139e-01,4.133455455303192139e-02,5.204863846302032471e-02,1.110334843397140503e-01,-3.756217658519744873e-02,-1.155071184039115906e-01,7.435249537229537964e-02,-1.905944198369979858e-02,-2.660459093749523163e-02,-1.176554802805185318e-02,1.524522434920072556e-02
